mass_A
t	x	y
301.59281111111113	17.07447349496124	-139.18242841825895
301.6330222222222	13.383650602129364	-139.27965266041883
301.67323333333337	10.104004427174686	-139.20275039069156
301.71344444444446	7.235012564543922	-139.2185726420921
301.75365555555555	5.144214271961346	-139.20204983858957
301.7938666666667	4.070270942103889	-139.22714925567243
301.8340777777778	3.7675487007190895	-139.20207569658874
301.8742888888889	4.4433525377653496	-139.3419343110404
301.91450000000003	6.264932141456484	-139.2484721345304
301.9546	9.01968772859368	-139.21946051595978
301.9948111111111	12.093429083840192	-139.21390434810746
302.0350222222222	15.3054627796173	-139.21243663106702
302.07523333333336	18.606478194421015	-139.23197318961365
302.11544444444445	21.551412120976238	-139.18438882475948
302.1556555555556	24.071228479643878	-138.96039288428756
302.1958666666667	25.832992118710308	-138.86044741613478
302.2360777777778	26.44851426867308	-139.2197141428478
302.27628888888887	26.27070911141118	-139.083719901598
302.3165	25.065017845426382	-139.04730713273125
302.3567111111111	23.10362720997591	-139.07716186086213
302.39692222222226	20.243585876166435	-139.1642166342117
302.43702222222225	17.094534781807397	-139.18585347110525
302.47723333333334	13.443805159419298	-139.25967970286843
302.51744444444444	10.315222283006733	-139.28729355608493
302.5576555555556	7.356505103309246	-139.3096725633136
302.5978666666667	5.194211468226513	-139.24062094604824
302.63807777777777	4.158390426655387	-139.2255119630695
302.6782888888889	3.9085190666705785	-139.20583537796347
302.71864444444446	4.3502949957000965	-139.30524682974874
302.75866666666667	6.189736000387256	-139.208993581399
302.79903333333334	8.860043561084694	-139.18450028117377
302.8390444444445	12.006694180314753	-139.18162121728074
302.87924444444445	14.971004735782344	-139.13727803715233
302.9194444444445	18.564537665709167	-139.27087677076088
302.95964444444445	21.362889179615195	-139.19761210349634
302.9998444444445	24.081781077220057	-139.0851116433264
303.04004444444445	25.48355715986918	-139.16456998369858
303.0802444444445	26.268450216930432	-139.1530915185433
303.12044444444444	26.268676568035744	-139.12298420160914
303.1606444444445	25.128094664386026	-139.10591001778516
303.20084444444444	23.10842345161427	-139.11778477909866
303.24104444444447	20.223885446636814	-139.1568410976156
303.28124444444444	17.31596724857627	-139.23585326645116
303.3214444444444	13.711663014077203	-139.28096182838726
303.36164444444444	10.70162508385647	-139.33698298432068
303.40184444444446	7.429261945168491	-139.31616962266298
303.44204444444443	5.529284887831409	-139.3513486014026
303.48224444444446	4.139536925611537	-139.25832508571602
303.52244444444443	3.8185246388261476	-139.19942383151806
303.56264444444446	4.557796213242909	-139.4079589343471
303.6028444444445	6.19868503303087	-139.226907877518
303.64304444444446	8.715429256946436	-139.37497773533232
303.68342222222225	11.666025848450772	-139.28182816510162
303.7234777777778	15.124311006408107	-139.1797780523516
303.7636888888889	18.265446265747414	-139.17664836356016
303.8039	21.476184025063958	-139.1749084895696
303.84411111111115	23.761371069489087	-139.01542714896823
303.88432222222224	25.33679766195064	-139.12652871562727
303.92453333333333	26.331369380582146	-139.13105184447977
303.9647444444445	26.202045508728816	-139.08638910917307
304.00495555555557	25.089494018420282	-139.07734842651598
304.04516666666666	23.196609356855106	-139.13841410398504
304.0853777777778	20.263718819169753	-139.17520314050216
304.1255888888889	17.26687976509038	-139.23351656470186
304.1658	13.950214689819404	-139.1694617813223
304.2059111111111	10.708012285071163	-139.3201831820861
304.2460222222222	7.562745032691055	-139.31847836442194
304.2863111111111	5.478205533288701	-139.27565737951045
304.32660000000004	4.186922156163973	-139.21147169894425
304.3667222222222	3.8981594525298533	-139.18515328971785
304.40684444444446	4.300032285561429	-139.25683421265967
304.44714444444446	6.165634185477074	-139.2201908329962
304.48744444444446	8.524384383627876	-139.31271099773517
304.52754444444446	11.459919186154366	-139.29860668483752
304.56764444444445	14.979503828917586	-139.20115439108986
304.60794444444446	18.156714727474082	-139.15621598532766
304.64824444444446	21.1831422266514	-139.1562162394157
304.68833333333333	23.610042920577143	-139.21407132128843
304.7285444444445	25.22600445694502	-139.1074119413595
304.7687555555556	26.26887483194605	-139.0959257038603
304.80896666666666	26.227028168262223	-139.05904821829472
304.8491777777778	25.07293075080952	-138.9626601177349
304.8893888888889	23.2442086314029	-139.13434627766173
304.9296	20.43028324166562	-139.18314487972066
